54,75.000000,6.684214,1141,6.681085,1141,0.046822
55,82.000000,6.887489,11390,6.884814,11390,0.038854
56,68.000000,6.512233,30923,6.516138,30923,0.059921
57,3.000000,6.791395,11392,6.789240,11392,0.031739
58,46.000000,6.325636,11393,6.323202,11393,0.038494
59,13.000000,6.366953,11394,6.364277,11394,0.042046
60,96.000000,6.664021,11395,6.661460,11395,0.038450
61,8.000000,6.704272,11396,6.701647,11396,0.039177
62,36.000000,6.827821,24442,6.829312,24442,0.021836
63,36.000000,6.815008,10673,6.813548,10673,0.021425
64,28.000000,6.588416,10674,6.587370,10674,0.015882
65,34.000000,6.648837,10675,6.647452,10675,0.020829
66,37.000000,6.724344,10676,6.722913,10676,0.021274
67,6.000000,6.671418,27888,6.670149,27888,0.019014
68,77.000000,6.714606,10678,6.713276,10678,0.019818
69,17.000000,6.264748,25678,6.264369,25678,0.006047
70,5.000000,6.825318,25679,6.824557,25679,0.011151
71,20.000000,6.722891,24679,6.724096,24679,0.017911
72,38.000000,6.989459,8765,6.991249,8765,0.025596
73,41.000000,6.834111,2538,6.833216,2538,0.013106
74,32.000000,6.844963,2539,6.843757,2539,0.017623
75,70.000000,6.788734,2540,6.787803,2540,0.013723
76,82.000000,6.497370,21973,6.495124,21973,0.034584
77,36.000000,6.563467,21974,6.561845,21974,0.024722
78,45.000000,6.617183,21975,6.615130,21975,0.031036
79,9.000000,6.643841,21976,6.641969,21976,0.028182
80,11.000000,6.714534,21977,6.712430,21977,0.031343
81,36.000000,6.791683,21978,6.789211,21978,0.036408
82,99.000000,6.820093,3460,6.820388,3460,0.004320
83,37.000000,6.964755,27016,6.962559,27016,0.031537
84,19.000000,7.008087,27017,7.005632,27017,0.035046
85,43.000000,6.844107,21982,6.841461,21982,0.038672
86,14.000000,6.762936,21983,6.759873,21983,0.045310
87,54.000000,6.925595,21984,6.923222,21984,0.034283
88,48.000000,7.009341,7807,7.010052,7807,0.010138
89,4.000000,6.982330,7808,6.983048,7808,0.010282
90,65.000000,6.989040,24588,6.992972,24588,0.056224
91,65.000000,6.883376,7810,6.884413,7810,0.015076
92,87.000000,6.810278,7811,6.810756,7811,0.007018
93,67.000000,6.941370,4086,6.940680,4086,0.009938
94,75.000000,6.909643,13365,6.906401,13365,0.046937
95,59.000000,6.728844,7546,6.729488,7546,0.009566
96,61.000000,6.757736,23156,6.757180,23156,0.008218
97,11.000000,6.827463,7548,6.828133,7548,0.009803
98,69.000000,6.666878,23158,6.666025,23158,0.012804
99,30.000000,6.521898,23159,6.521024,23159,0.013400
100,5.000000,6.543052,23160,6.542948,23160,0.001583
101,78.000000,6.585822,32519,6.587229,32519,0.021370
102,21.000000,6.654709,32520,6.655833,32520,0.016882
103,47.000000,6.677928,14150,6.679457,14150,0.022885
104,54.000000,6.598488,14151,6.601065,14151,0.039045
105,39.000000,6.710678,32523,6.712019,32523,0.019977
106,95.000000,6.680926,23166,6.681009,23166,0.001256
107,55.000000,6.650305,23167,6.649708,23167,0.008987
108,19.000000,6.735227,23168,6.734596,23168,0.009363
109,21.000000,6.650452,23169,6.649534,23169,0.013808
110,50.000000,7.052468,23170,7.051433,23170,0.014673
111,76.000000,7.075555,23171,7.074720,23171,0.011806
112,65.000000,6.804324,23172,6.803657,23172,0.009812
113,92.000000,6.758892,23173,6.757936,23173,0.014140
114,43.000000,6.809776,23174,6.809355,23174,0.006184
115,79.000000,6.994766,14278,6.994062,14278,0.010067
116,24.000000,6.746599,32534,6.747831,32534,0.018254
117,23.000000,6.724779,32535,6.726029,32535,0.018576
118,99.000000,6.743052,32536,6.744548,32536,0.022176
119,8.000000,6.725796,2340,6.728509,2340,0.040321
120,13.000000,6.849741,2341,6.852091,2341,0.034306
121,92.000000,6.676758,6438,6.677279,6438,0.007800
122,20.000000,6.735807,11564,6.731962,11564,0.057111
123,49.000000,6.725868,11565,6.722572,11565,0.049031
124,16.000000,6.762719,11566,6.759641,11566,0.045540
125,9.000000,6.823529,11567,6.820066,11567,0.050779
126,93.000000,6.687938,11568,6.684007,11568,0.058807
127,54.000000,6.659404,17924,6.659343,17924,0.000903
128,26.000000,6.453636,17925,6.453404,17925,0.003598
129,49.000000,6.372395,17926,6.372026,17926,0.005799
130,96.000000,6.186158,17927,6.186412,17927,0.004104
131,38.000000,5.780997,17928,5.780968,17928,0.000489
132,74.000000,5.639738,17929,5.638926,17929,0.014389
133,40.000000,5.566712,17930,5.565951,17930,0.013672
134,47.000000,5.496625,17931,5.495978,17931,0.011774
135,27.000000,5.617008,17932,5.616753,17932,0.004552
136,12.000000,5.631420,17933,5.631050,17933,0.006577
137,88.000000,5.814516,17934,5.815199,17934,0.011757
138,27.000000,5.768313,17935,5.768182,17935,0.002270
139,56.000000,5.696079,17936,5.696579,17936,0.008782
140,98.000000,5.812500,17937,5.812468,17937,0.000549
141,93.000000,6.096153,17938,6.096228,17938,0.001230
142,67.000000,6.293753,29692,6.294629,29692,0.013918
143,4.000000,6.386173,29693,6.387120,29693,0.014823
144,13.000000,6.578478,29694,6.578860,29694,0.005819
145,9.000000,6.534165,29695,6.535600,29695,0.021953
146,29.000000,6.701067,32463,6.700276,32463,0.011804
147,83.000000,6.441746,32464,6.441085,32464,0.010262
148,91.000000,6.684506,32465,6.683311,32465,0.017877
149,51.000000,6.745586,32466,6.745257,32466,0.004869
150,64.000000,6.643988,32467,6.644654,32467,0.010018
151,31.000000,6.609061,3004,6.609870,3004,0.012244
152,63.000000,6.731093,3005,6.731736,3005,0.009550
153,34.000000,6.634354,3006,6.635338,3006,0.014839
154,64.000000,6.636414,3007,6.637239,3007,0.012423
155,91.000000,6.607140,3008,6.608283,3008,0.017298
156,81.000000,6.788662,3009,6.788930,3009,0.003947
157,46.000000,6.765535,15088,6.760447,15088,0.075265
158,15.000000,6.808557,15089,6.803239,15089,0.078169
159,24.000000,6.715624,29033,6.709034,29033,0.098228
160,15.000000,6.754917,29034,6.748127,29034,0.100616
161,32.000000,6.770946,29035,6.763274,29035,0.113428
162,98.000000,6.688084,29036,6.680698,29036,0.110558
163,64.000000,6.808915,29037,6.801364,29037,0.111029
164,78.000000,6.892874,29038,6.885559,29038,0.106243
165,90.000000,6.935318,27131,6.933140,27131,0.031406
166,43.000000,6.874290,16995,6.874325,16995,0.000507
167,73.000000,6.685893,16996,6.686450,16996,0.008325
168,43.000000,6.663948,17594,6.663943,17594,0.000069
169,46.000000,6.715770,17595,6.716045,17595,0.004093
170,4.000000,6.759542,17596,6.759804,17596,0.003874
171,53.000000,6.862204,10928,6.860647,10928,0.022694
172,97.000000,7.070999,27138,7.069007,27138,0.028180
173,71.000000,7.026387,28018,7.027046,28018,0.009372
174,51.000000,6.836826,24355,6.837856,24355,0.015070
175,31.000000,6.813503,16796,6.814249,16796,0.010941
176,37.000000,6.840753,14617,6.837211,14617,0.051807
177,88.000000,6.877485,15573,6.885470,15573,0.115958
178,70.000000,6.767411,14619,6.763649,14619,0.055625
179,67.000000,6.527586,14620,6.523696,14620,0.059623
180,23.000000,6.512683,14621,6.508146,14621,0.069706
181,98.000000,6.536705,20345,6.536508,20345,0.003018
182,19.000000,6.406860,14623,6.402378,14623,0.070001
183,12.000000,6.609504,14624,6.605187,14624,0.065364
184,50.000000,6.836612,14625,6.831700,14625,0.071888
185,82.000000,7.049767,14626,7.045512,14626,0.060393
186,46.000000,6.604775,15102,6.602999,15102,0.026889
187,97.000000,6.604331,15103,6.602547,15103,0.027023
188,80.000000,6.815939,15104,6.813235,15104,0.039689
189,68.000000,6.582707,15105,6.579881,15105,0.042946
190,12.000000,6.624263,15106,6.622496,15106,0.026678
191,28.000000,6.742907,15107,6.740399,15107,0.037205
192,52.000000,6.826748,15108,6.823800,15108,0.043211
193,89.000000,6.755857,26711,6.754966,26711,0.013193
194,49.000000,6.509458,20276,6.504236,20276,0.080291
195,33.000000,6.468599,20277,6.463311,20277,0.081819
196,76.000000,6.623894,20278,6.619260,20278,0.070007
197,46.000000,6.698881,20279,6.693314,20279,0.083164
198,31.000000,6.648837,20280,6.643381,20280,0.082128
199,37.000000,6.648837,20281,6.644392,20281,0.066890
200,98.000000,6.697787,20282,6.693754,20282,0.060258
201,4.000000,6.396334,14368,6.400494,14368,0.064998
202,24.000000,6.523844,14369,6.527359,14369,0.053837
203,60.000000,6.764813,20285,6.759756,20285,0.074816
204,46.000000,6.762070,20286,6.757469,20286,0.068086
205,37.000000,6.770946,20287,6.766846,20287,0.060584
206,45.000000,6.738851,3859,6.739379,3859,0.007842
207,96.000000,6.720930,20289,6.717336,20289,0.053502
208,43.000000,6.752531,20290,6.749027,20290,0.051929
209,56.000000,6.800376,20291,6.796160,20291,0.062040
210,74.000000,6.783122,14377,6.785342,14377,0.032721
211,48.000000,6.732762,17405,6.734100,17405,0.019873
212,51.000000,6.857221,3865,6.856345,3865,0.012788
213,46.000000,6.935107,3866,6.934806,3866,0.004331
214,15.000000,6.899884,20296,6.896363,20296,0.051052
215,58.000000,6.678148,12557,6.680281,12557,0.031931
216,10.000000,6.704564,12558,6.705972,12558,0.021004
217,6.000000,6.556098,2797,6.557100,2797,0.015275
218,33.000000,6.720203,2798,6.722061,2798,0.027642
219,72.000000,6.751591,2799,6.753286,2799,0.025097
220,89.000000,6.918471,3987,6.916372,3987,0.030343
221,13.000000,6.839468,17415,6.839003,17415,0.006791
222,65.000000,6.767988,17416,6.767520,17416,0.006912
223,74.000000,6.688157,17417,6.687711,17417,0.006673
224,38.000000,6.837326,21822,6.845814,21822,0.123993
225,3.000000,6.612089,21823,6.620532,21823,0.127524
226,62.000000,6.562500,21824,6.571255,21824,0.133226
227,99.000000,6.361045,21825,6.370478,21825,0.148073
228,13.000000,6.521000,21826,6.530350,21826,0.143186
229,37.000000,6.515531,21827,6.524762,21827,0.141471
230,41.000000,6.443414,21828,6.452880,21828,0.146704
231,41.000000,6.474409,21829,6.484096,21829,0.149407
232,74.000000,6.613492,21830,6.622258,21830,0.132369
233,69.000000,6.670832,25523,6.669825,25523,0.015102
234,34.000000,6.742762,25524,6.742188,25524,0.008523
235,73.000000,6.901299,21833,6.908447,31964,0.103468
236,56.000000,6.947628,21834,6.942286,31965,0.076939
237,48.000000,6.826677,21835,6.835567,21835,0.130062
238,99.000000,6.879402,979,6.881556,979,0.031302
239,79.000000,6.921293,21837,6.930643,21837,0.134904
240,64.000000,6.954161,21838,6.963546,21838,0.134781
241,47.000000,6.861706,21839,6.868165,18671,0.094047
242,69.000000,6.811998,21840,6.823089,21840,0.162551
243,27.000000,6.696912,18673,6.695845,18673,0.015939
244,67.000000,6.836897,21842,6.846778,21842,0.144314
245,62.000000,6.816226,21843,6.826290,21843,0.147423
246,35.000000,6.879260,21844,6.888850,21844,0.139208
247,84.000000,6.867539,21845,6.877278,21845,0.141624
248,68.000000,6.857720,1018,6.853726,1018,0.058266
249,23.000000,6.725868,1019,6.722171,1019,0.055003
250,33.000000,6.684360,22997,6.685460,22997,0.016456
251,42.000000,6.833683,12198,6.833179,12198,0.007372
252,6.000000,6.735734,16908,6.733209,16908,0.037510
253,79.000000,6.829966,12200,6.829689,12200,0.004052
254,41.000000,6.851237,23001,6.852542,23001,0.019045
255,52.000000,6.664461,16911,6.662222,16911,0.033612
256,70.000000,6.776136,16912,6.773748,16912,0.035256
257,35.000000,6.862489,4388,6.859962,4388,0.036835
258,8.000000,6.812285,4389,6.810152,4389,0.031324
259,15.000000,6.914941,16915,6.912400,16915,0.036754
260,96.000000,6.617035,31609,6.617537,31609,0.007589
261,28.000000,6.389995,6840,6.391542,6840,0.024207
262,73.000000,6.878053,24941,6.879858,24941,0.026233
263,82.000000,6.714970,17710,6.714505,17710,0.006921
264,13.000000,6.713806,17711,6.713805,17711,0.000025
265,27.000000,6.525715,17712,6.525998,17712,0.004327
266,54.000000,6.498497,17713,6.498583,17713,0.001317
267,45.000000,6.571868,17714,6.572496,17714,0.009556
268,76.000000,6.545141,17715,6.546102,17715,0.014690
269,18.000000,6.606327,17716,6.607479,17716,0.017430
270,95.000000,6.565029,18677,6.566932,18677,0.028981
271,29.000000,6.766256,18678,6.767963,18678,0.025218
272,78.000000,6.795851,17719,6.796089,17719,0.003498
273,48.000000,6.829609,15497,6.830651,15497,0.015265
274,80.000000,6.750145,15498,6.751100,15498,0.014153
275,86.000000,6.772388,18682,6.774107,18682,0.025385
276,95.000000,6.583004,18683,6.584584,18683,0.024002
277,46.000000,6.770369,6856,6.769365,6856,0.014823
278,26.000000,6.820165,18685,6.822082,18685,0.028108
279,46.000000,6.917765,6858,6.917547,6858,0.003143
280,49.000000,6.843536,15504,6.844614,15504,0.015749
281,56.000000,6.774406,15505,6.775340,15505,0.013788
282,20.000000,6.789310,7072,6.794064,7072,0.069975
283,91.000000,6.682825,24071,6.681255,24071,0.023503
284,75.000000,6.669880,12678,6.668925,12678,0.014320
285,59.000000,6.810349,12679,6.809441,12679,0.013343
286,1.000000,6.845462,24074,6.843721,24074,0.025440
287,37.000000,6.853803,29118,6.854723,29118,0.013430
288,7.000000,6.826963,12682,6.826256,12682,0.010359
289,9.000000,6.932783,29120,6.933746,29120,0.013888
290,22.000000,6.953810,10133,6.950479,10133,0.047917
291,57.000000,6.862702,10134,6.858836,10134,0.056362
292,46.000000,6.872016,10135,6.867823,10135,0.061060
293,90.000000,6.854871,10136,6.850379,10136,0.065581
294,15.000000,6.607805,7084,6.615774,7084,0.120449
295,56.000000,6.671052,7722,6.662533,7722,0.127855
296,40.000000,6.634354,7723,6.625389,7723,0.135302
297,9.000000,6.570085,7724,6.560579,7724,0.144894
298,68.000000,6.669954,7725,6.660566,7725,0.140946
299,96.000000,7.018321,18006,7.014825,7726,0.049850
300,55.000000,6.985196,20613,6.985277,20613,0.001147
301,83.000000,7.018113,20614,7.017912,20614,0.002855
302,36.000000,6.732834,7729,6.722847,7729,0.148547
303,26.000000,7.088241,9104,7.092054,9104,0.053765
304,1.000000,6.959916,10564,6.964322,10564,0.063265
305,26.000000,6.718314,1585,6.715772,1585,0.037852
306,58.000000,6.629126,27993,6.627231,27993,0.028590
307,50.000000,6.419879,27994,6.417557,27994,0.036177
308,35.000000,6.347982,27995,6.345887,27995,0.033009
309,62.000000,6.323320,27996,6.320930,27996,0.037802
310,48.000000,6.295460,27997,6.292076,27997,0.053772
311,4.000000,6.306541,27998,6.303442,27998,0.049167
312,83.000000,6.295615,27999,6.292349,27999,0.051897
313,47.000000,6.490077,28000,6.487317,28000,0.042534
314,48.000000,6.673540,28001,6.670291,28001,0.048698
315,81.000000,6.510883,28002,6.507429,28002,0.053086
316,15.000000,6.176996,28003,6.173908,28003,0.050002
317,57.000000,6.549019,28004,6.545547,28004,0.053035
318,60.000000,6.434086,2104,6.436386,2104,0.035738
319,20.000000,6.371322,2105,6.373622,2105,0.036072
320,32.000000,6.367719,2106,6.370567,2106,0.044706
321,87.000000,6.505782,2107,6.508301,2107,0.038706
322,2.000000,5.994138,2108,5.997080,2108,0.049062
323,29.000000,6.075293,2109,6.078611,2109,0.054589
324,14.000000,6.406021,2110,6.408770,2110,0.042888
325,8.000000,6.271292,2111,6.274347,2111,0.048692
326,51.000000,6.363808,2112,6.366109,2112,0.036155
327,67.000000,6.410212,2113,6.413352,2113,0.048956
328,38.000000,6.843536,2114,6.846366,2114,0.041337
329,29.000000,6.701795,25607,6.704480,25607,0.040034
330,46.000000,6.752531,25608,6.754951,25608,0.035814
331,99.000000,6.636708,2117,6.639463,2117,0.041484
332,83.000000,6.739575,2118,6.742252,2118,0.039705
333,86.000000,6.796857,2119,6.798815,2119,0.028804
334,48.000000,6.905472,25612,6.907551,25612,0.030099
335,60.000000,6.810134,4489,6.809386,4489,0.010996
336,92.000000,6.702087,25614,6.705116,25614,0.045170
337,54.000000,6.849313,25615,6.852502,25615,0.046542
338,18.000000,6.830538,30164,6.830032,30164,0.007410
339,78.000000,6.709441,17398,6.710925,17398,0.022106
340,91.000000,6.555800,30166,6.554810,30166,0.015103
341,35.000000,6.592861,4495,6.593075,4495,0.003247
342,61.000000,6.599006,4496,6.598807,4496,0.003013
343,45.000000,6.600263,4497,6.599679,4497,0.008851
344,95.000000,6.881460,4498,6.880852,4498,0.008834
345,53.000000,6.913458,2977,6.918472,2977,0.072473
346,40.000000,6.900379,2978,6.905696,2978,0.076994
347,53.000000,6.908371,2979,6.913212,2979,0.070029
348,25.000000,6.970361,16389,6.973150,16389,0.039988
349,22.000000,6.977923,6425,6.978324,6425,0.005746
350,48.000000,6.779522,6426,6.779056,6426,0.006864
351,81.000000,6.646707,6427,6.646499,6427,0.003132
352,11.000000,6.772099,6428,6.772938,6428,0.012383
353,3.000000,6.875355,6429,6.875680,6429,0.004723
354,98.000000,6.793695,32213,6.790548,32213,0.046354
355,23.000000,6.737474,32214,6.734340,32214,0.046536
356,60.000000,6.576325,32215,6.573503,32215,0.042929
357,60.000000,6.580333,32216,6.576169,32216,0.063317
358,81.000000,6.596415,32217,6.592303,32217,0.062377
359,17.000000,6.676393,32218,6.672831,32218,0.053380
360,41.000000,6.849527,32219,6.846443,32219,0.045045
361,94.000000,7.095195,12910,7.094522,12910,0.009497
362,53.000000,6.660137,7543,6.658197,7543,0.029126
363,13.000000,6.722020,7544,6.719630,7544,0.035557
364,16.000000,6.664534,7057,6.659821,7057,0.070775
365,88.000000,6.578849,7058,6.573872,7058,0.075701
366,21.000000,6.715115,7059,6.710827,7059,0.063902
367,95.000000,6.876349,7060,6.872040,7060,0.062702
368,96.000000,6.720494,10519,6.716912,10519,0.053329
369,8.000000,6.800520,29381,6.802043,29381,0.022390
370,33.000000,6.886000,29382,6.887898,29382,0.027552
371,80.000000,6.828322,29383,6.829376,29383,0.015445
372,6.000000,6.980511,29384,6.981756,29384,0.017821
373,24.000000,6.815725,7066,6.811992,7066,0.054788
374,8.000000,6.778945,7067,6.775405,7067,0.052261
375,72.000000,6.755785,7068,6.751617,7068,0.061728
376,45.000000,6.963773,5612,6.966017,5612,0.032202
377,100.000000,6.934121,2062,6.929409,2062,0.067997
378,8.000000,6.800376,14184,6.789771,14184,0.156198
379,33.000000,6.599154,32175,6.602721,32175,0.054035
380,22.000000,6.765246,14283,6.756690,14283,0.126627
381,76.000000,6.809202,14187,6.800058,14187,0.134470
382,33.000000,6.933276,14188,6.923610,14188,0.139599
383,97.000000,6.712352,14189,6.702449,14189,0.147748
384,12.000000,6.651700,9232,6.663302,9232,0.174118
385,32.000000,6.732254,24774,6.724778,24774,0.111176
386,49.000000,6.786648,5885,6.784455,5885,0.032330
387,23.000000,6.798150,5886,6.796164,5886,0.029220
388,96.000000,6.556619,2073,6.551405,2073,0.079591
389,65.000000,6.437272,5888,6.436399,5888,0.013570
390,54.000000,6.474409,5889,6.473287,5889,0.017324
391,55.000000,6.475992,5890,6.475769,5890,0.003447
392,55.000000,6.455527,5891,6.454552,5891,0.015099
393,86.000000,6.306077,5892,6.306103,5892,0.000419
394,22.000000,6.419422,807,6.415790,807,0.056621
395,42.000000,6.672515,5894,6.672502,5894,0.000207
396,51.000000,6.682606,809,6.678731,809,0.058018
397,77.000000,6.657644,1365,6.660548,1365,0.043606
398,85.000000,6.690055,1366,6.691952,1366,0.028343
399,75.000000,6.481946,1367,6.484950,1367,0.046317
400,63.000000,6.471014,1368,6.474359,1368,0.051663
401,44.000000,6.527137,1369,6.530123,1369,0.045734
402,29.000000,6.469429,1370,6.473938,1370,0.069646
403,6.000000,6.923832,5902,6.923748,5902,0.001215
404,57.000000,6.640460,5903,6.640865,5903,0.006102
405,24.000000,6.648176,5904,6.647601,5904,0.008645
406,57.000000,6.618732,5905,6.618073,5905,0.009955
407,41.000000,6.482624,18525,6.482687,18525,0.000972
408,27.000000,6.414096,18526,6.413692,18526,0.006302
409,68.000000,6.189551,18527,6.188623,18527,0.014995
410,78.000000,6.125957,18528,6.124636,18528,0.021568
411,38.000000,5.926635,18529,5.925480,18529,0.019488
412,91.000000,6.056859,18530,6.054947,18530,0.031586
413,3.000000,6.190577,18531,6.189075,18531,0.024270
414,43.000000,6.816656,4295,6.815159,4295,0.021970
415,63.000000,6.879189,15921,6.877615,15921,0.022881
416,31.000000,6.766256,20009,6.771120,20009,0.071834
417,63.000000,6.703762,20816,6.708884,20816,0.076342
418,49.000000,6.588046,20817,6.592187,20817,0.062832
419,44.000000,6.550808,20818,6.555472,20818,0.071145
420,45.000000,6.551553,20819,6.556371,20819,0.073483
421,58.000000,6.650893,20820,6.654865,20820,0.059693
422,29.000000,6.547453,20821,6.552455,20821,0.076334
423,26.000000,6.729933,20822,6.734335,20822,0.065378
424,71.000000,6.830109,20823,6.834322,20823,0.061638
425,86.000000,6.815581,20824,6.819711,20824,0.060550
426,29.000000,6.851380,18457,6.845824,18457,0.081155
427,16.000000,6.940526,18458,6.935276,18458,0.075698
428,76.000000,6.941089,2485,6.943943,2485,0.041104
429,70.000000,6.962090,2486,6.965150,2486,0.043925
430,3.000000,6.955495,3634,6.955245,3634,0.003592
431,25.000000,6.466938,20830,6.472365,20830,0.083850
432,38.000000,6.450230,20831,6.455091,20831,0.075308
433,97.000000,6.595675,20832,6.599618,20832,0.059745
434,96.000000,6.721874,20833,6.726104,20833,0.062881
435,24.000000,6.661749,20834,6.666706,20834,0.074349
436,47.000000,6.331346,12871,6.329224,12871,0.033521
437,85.000000,6.114468,12872,6.112326,12872,0.035036
438,75.000000,6.153315,12873,6.150320,12873,0.048697
439,53.000000,6.181105,12874,6.178225,12874,0.046617
440,45.000000,6.428164,20839,6.432921,20839,0.073954
441,93.000000,6.270280,20840,6.275583,20840,0.084514
442,87.000000,6.312964,20841,6.318133,20841,0.081808
443,69.000000,6.078989,20842,6.084823,20842,0.095881
444,44.000000,6.077784,20843,6.083508,20843,0.094096
445,27.000000,6.438410,20844,6.443648,20844,0.081294
446,95.000000,6.618290,20845,6.623925,20845,0.085071
447,78.000000,6.559076,27907,6.559450,27907,0.005690
448,66.000000,6.577438,20847,6.582248,20847,0.073064
449,33.000000,6.632587,20848,6.637928,20848,0.080468
450,39.000000,6.651700,20849,6.656412,20849,0.070778
451,70.000000,6.693630,20850,6.699275,20850,0.084263
452,98.000000,6.669734,20851,6.675248,20851,0.082599
453,44.000000,6.666366,20852,6.671723,20852,0.080308
454,5.000000,6.652361,20853,6.657115,20853,0.071420
455,100.000000,6.587749,20854,6.594024,20854,0.095158
456,33.000000,6.742690,3937,6.752244,3937,0.141494
457,71.000000,6.704855,3938,6.714430,3938,0.142609
458,9.000000,6.586192,3939,6.595430,3939,0.140064
459,71.000000,6.646266,3940,6.655490,3940,0.138596
460,9.000000,6.758025,3941,6.767598,3941,0.141460
461,44.000000,6.431277,22117,6.426517,22117,0.074081
462,11.000000,6.478932,22118,6.473551,22118,0.083120
463,98.000000,6.584413,22119,6.578348,22119,0.092187
464,75.000000,6.865832,22485,6.868194,22485,0.034393
465,90.000000,6.923691,22486,6.926128,22486,0.035184
466,98.000000,6.705365,14089,6.707337,14089,0.029412
467,30.000000,6.579813,22123,6.573819,22123,0.091183
468,74.000000,6.471391,22124,6.464333,22124,0.109186
469,43.000000,6.474710,22125,6.467101,22125,0.117664
470,65.000000,6.546260,3951,6.555564,3951,0.141931
471,91.000000,6.578106,3952,6.587707,3952,0.145741
472,80.000000,6.693047,2182,6.690410,2182,0.039414
473,37.000000,6.352749,2183,6.349138,2183,0.056881
474,85.000000,6.418966,2184,6.415352,2184,0.056331
475,71.000000,6.281950,3956,6.291690,3956,0.154813
476,54.000000,6.411202,3957,6.421229,3957,0.156154
477,34.000000,6.430442,3958,6.440742,3958,0.159915
478,70.000000,6.435224,3959,6.445917,3959,0.165891
479,99.000000,6.730078,13495,6.725871,13495,0.062542
480,1.000000,6.553342,23205,6.553180,23205,0.002464
481,90.000000,6.740082,11052,6.739696,11052,0.005734
482,28.000000,6.653462,11053,6.652286,11053,0.017682
483,76.000000,6.737981,11054,6.737252,11054,0.010820
484,43.000000,6.514332,11055,6.513375,11055,0.014700
485,49.000000,6.527586,11056,6.526282,11056,0.019983
486,19.000000,6.557513,11057,6.556510,11057,0.015303
487,68.000000,6.660577,11058,6.659022,11058,0.023344
488,52.000000,6.496544,11059,6.495454,11059,0.016775
489,20.000000,6.606327,11060,6.604456,11060,0.028325
490,88.000000,6.816513,32698,6.806340,32698,0.149463
491,97.000000,6.888481,32699,6.878275,32699,0.148376
492,53.000000,6.995395,17593,6.998259,17593,0.040928
493,34.000000,6.990856,17594,6.993473,17594,0.037421
494,100.000000,7.104892,28978,7.111248,28978,0.089382
495,54.000000,6.959495,28979,6.964913,28979,0.077796
496,21.000000,6.927498,28980,6.933304,28980,0.083729
497,77.000000,6.800448,28981,6.806903,28981,0.094825
498,60.000000,6.879473,28982,6.886078,28982,0.095917
499,52.000000,6.759542,28983,6.766343,28983,0.100519
